ensembl_gene_id	Gene	log2FC	padj	gene_biotype
ENSG00000137266	SLC22A23	 5.01e-02	 9.31e-01	protein_coding
ENSG00000236144	TMEM147-AS1	-4.46e-01	 1.22e-01	lncRNA
ENSG00000250722	SELENOP	-9.02e-01	 2.34e-07	protein_coding
ENSG00000151366	NDUFC2	 9.55e-02	 7.35e-01	protein_coding
ENSG00000188039	NWD1	-2.88e-01	 5.51e-01	protein_coding
ENSG00000184831	APOO	 4.23e-02	 9.18e-01	protein_coding
ENSG00000197702	PARVA	 3.51e-01	 4.18e-02	protein_coding
ENSG00000099994	SUSD2	 5.19e-01	 1.80e-01	protein_coding
ENSG00000078687	TNRC6C	 7.95e-02	 8.98e-01	protein_coding
ENSG00000243989	ACY1	 3.49e-02	 9.08e-01	protein_coding
ENSG00000140548	ZNF710	-2.23e-01	 5.96e-01	protein_coding
ENSG00000151364	KCTD14	 1.70e-01	 7.29e-01	protein_coding
ENSG00000259291	ZNF710-AS1	 1.36e-01	 8.19e-01	lncRNA
ENSG00000164620	RELL2	-9.89e-02	 8.28e-01	protein_coding
ENSG00000182185	RAD51B	-2.15e-01	 6.61e-01	protein_coding
ENSG00000264230	ANXA8L1	 2.48e-01	 4.51e-01	protein_coding
ENSG00000125818	PSMF1	 3.61e-01	 9.04e-02	protein_coding
ENSG00000122378	PRXL2A	 3.48e-01	 1.96e-01	protein_coding
ENSG00000154328	NEIL2	 3.70e-01	 1.17e-01	protein_coding
ENSG00000164023	SGMS2	-2.91e-01	 5.48e-01	protein_coding
ENSG00000250786	SNHG18	-4.31e-02	 9.47e-01	lncRNA
ENSG00000225921	NOL7	-3.62e-02	 9.31e-01	protein_coding
ENSG00000185736	ADARB2	 3.86e-01	 1.61e-01	protein_coding
ENSG00000128973	CLN6	 2.72e-01	 1.57e-01	protein_coding
ENSG00000260257	AL035071.1	-1.45e-01	 8.00e-01	lncRNA
ENSG00000154822	PLCL2	-1.85e-01	 6.56e-01	protein_coding
ENSG00000115128	SF3B6	-3.30e-01	 3.80e-01	protein_coding
ENSG00000182310	SPACA6	 2.51e-02	 9.70e-01	protein_coding
ENSG00000145494	NDUFS6	 5.82e-02	 8.58e-01	protein_coding
ENSG00000170348	TMED10	 1.46e-01	 5.56e-01	protein_coding
ENSG00000155016	CYP2U1	-1.09e-01	 8.60e-01	protein_coding
ENSG00000204482	LST1	-2.96e-01	 4.24e-01	protein_coding
ENSG00000138835	RGS3	-2.77e-02	 9.51e-01	protein_coding
ENSG00000010017	RANBP9	-1.09e-01	 7.61e-01	protein_coding
ENSG00000132383	RPA1	 2.33e-01	 3.42e-01	protein_coding
ENSG00000122674	CCZ1	 1.77e-02	 9.70e-01	protein_coding
ENSG00000129007	CALML4	 3.23e-01	 4.97e-01	protein_coding
ENSG00000253187	HOXA10-AS	 5.62e-02	 9.31e-01	lncRNA
ENSG00000136425	CIB2	 2.11e-01	 5.63e-01	protein_coding
ENSG00000197948	FCHSD1	-1.11e-01	 8.20e-01	protein_coding
ENSG00000253293	HOXA10	 2.15e-01	 6.46e-01	protein_coding
ENSG00000119638	NEK9	 1.78e-01	 4.78e-01	protein_coding
ENSG00000092201	SUPT16H	-1.70e-01	 6.43e-01	protein_coding
ENSG00000116731	PRDM2	 1.56e-01	 7.26e-01	protein_coding
ENSG00000119938	PPP1R3C	-2.05e-01	 7.03e-01	protein_coding
ENSG00000186532	SMYD4	-2.60e-01	 3.57e-01	protein_coding
ENSG00000115504	EHBP1	-5.20e-01	 1.26e-01	protein_coding
ENSG00000106009	BRAT1	 3.32e-01	 1.52e-01	protein_coding
ENSG00000119640	ACYP1	-1.08e-01	 8.59e-01	protein_coding
ENSG00000119703	ZC2HC1C	 1.32e-01	 8.17e-01	protein_coding
ENSG00000103269	RHBDL1	-1.96e-02	 9.75e-01	protein_coding
ENSG00000142632	ARHGEF19	 3.09e-01	 2.66e-01	protein_coding
ENSG00000179134	SAMD4B	 1.33e-01	 6.27e-01	protein_coding
ENSG00000137094	DNAJB5	 3.84e-02	 9.40e-01	protein_coding
ENSG00000245958	AC093752.1	-1.50e-01	 7.90e-01	transcribed_unprocessed_pseudogene
ENSG00000129562	DAD1	-3.20e-01	 7.44e-02	protein_coding
ENSG00000261758	AC117382.2	-2.84e-01	 5.65e-01	lncRNA
ENSG00000011376	LARS2	 2.61e-01	 2.27e-01	protein_coding
ENSG00000172890	NADSYN1	 1.40e-02	 9.70e-01	protein_coding
ENSG00000033800	PIAS1	-8.57e-03	 9.85e-01	protein_coding
ENSG00000148175	STOM	 3.11e-01	 1.57e-01	protein_coding
ENSG00000137656	BUD13	 2.75e-01	 3.12e-01	protein_coding
ENSG00000160007	ARHGAP35	 1.48e-01	 6.36e-01	protein_coding
ENSG00000105088	OLFM2	 1.37e-01	 7.45e-01	protein_coding
ENSG00000139746	RBM26	-8.48e-02	 8.36e-01	protein_coding
ENSG00000099622	CIRBP	 2.13e-01	 3.00e-01	protein_coding
ENSG00000168917	SLC35G2	-1.47e-02	 9.81e-01	protein_coding
ENSG00000136143	SUCLA2	-1.97e-02	 9.76e-01	protein_coding
ENSG00000140526	ABHD2	 5.78e-02	 8.93e-01	protein_coding
ENSG00000239213	NCK1-DT	 1.09e-02	 9.86e-01	lncRNA
ENSG00000160226	CFAP410	 1.11e-01	 8.24e-01	protein_coding
ENSG00000110696	C11orf58	 5.82e-02	 8.96e-01	protein_coding
ENSG00000145555	MYO10	 1.97e-01	 4.30e-01	protein_coding
ENSG00000039123	MTREX	-1.11e+00	 4.33e-05	protein_coding
ENSG00000147601	TERF1	-1.10e-01	 8.52e-01	protein_coding
ENSG00000072062	PRKACA	 4.45e-01	 6.03e-03	protein_coding
ENSG00000166002	SMCO4	-1.50e-02	 9.75e-01	protein_coding
ENSG00000259295	CSPG4P12	 1.25e-01	 8.35e-01	transcribed_unprocessed_pseudogene
ENSG00000169738	DCXR	-5.37e-03	 9.86e-01	protein_coding
ENSG00000136159	NUDT15	 1.86e-01	 7.21e-01	protein_coding
ENSG00000164764	SBSPON	-8.29e-02	 8.97e-01	protein_coding
ENSG00000067113	PLPP1	-1.19e-01	 7.85e-01	protein_coding
ENSG00000229212	AC044860.1	-1.76e-01	 7.50e-01	transcribed_unprocessed_pseudogene
ENSG00000078747	ITCH	-4.89e-01	 1.14e-01	protein_coding
ENSG00000006712	PAF1	 3.69e-01	 2.65e-02	protein_coding
ENSG00000161980	POLR3K	-1.11e-01	 6.94e-01	protein_coding
ENSG00000137770	CTDSPL2	-2.28e-01	 5.63e-01	protein_coding
ENSG00000133789	SWAP70	-2.50e-01	 5.63e-01	protein_coding
ENSG00000006007	GDE1	 9.95e-02	 6.97e-01	protein_coding
ENSG00000172037	LAMB2	 8.42e-02	 8.45e-01	protein_coding
ENSG00000124299	PEPD	 2.27e-01	 3.64e-01	protein_coding
ENSG00000181031	RPH3AL	 2.77e-01	 5.56e-01	protein_coding
ENSG00000179523	EIF3J-DT	 2.04e-01	 6.65e-01	lncRNA
ENSG00000064300	NGFR	-4.16e-01	 3.20e-01	protein_coding
ENSG00000100316	RPL3	 4.69e-02	 8.72e-01	protein_coding
ENSG00000161981	SNRNP25	-2.46e-02	 9.42e-01	protein_coding
ENSG00000175110	MRPS22	-1.63e-01	 7.37e-01	protein_coding
ENSG00000114491	UMPS	 1.96e-01	 4.95e-01	protein_coding
ENSG00000164649	CDCA7L	 8.63e-02	 8.10e-01	protein_coding
ENSG00000093009	CDC45	 1.06e-01	 6.47e-01	protein_coding
ENSG00000074964	ARHGEF10L	 7.17e-02	 8.53e-01	protein_coding
ENSG00000182087	TMEM259	 1.41e-01	 5.15e-01	protein_coding
ENSG00000184432	COPB2	 7.73e-02	 8.76e-01	protein_coding
ENSG00000278311	GGNBP2	-6.21e-01	 1.74e-02	protein_coding
ENSG00000275552	AC243965.2	 2.28e-01	 6.64e-01	lncRNA
ENSG00000146872	TLK2	-3.55e-01	 2.53e-01	protein_coding
ENSG00000283633	AP000547.3	 2.50e-01	 5.94e-01	lncRNA
ENSG00000100439	ABHD4	 3.15e-01	 7.48e-02	protein_coding
ENSG00000175147	TMEM51-AS1	-4.19e-02	 9.49e-01	lncRNA
ENSG00000254681	PKD1P5	-4.23e-01	 3.01e-01	transcribed_unprocessed_pseudogene
ENSG00000118363	SPCS2	-4.36e-01	 5.59e-02	protein_coding
ENSG00000189337	KAZN	-5.80e-01	 1.45e-01	protein_coding
ENSG00000164073	MFSD8	-4.17e-01	 3.34e-01	protein_coding
ENSG00000151332	MBIP	-3.22e-01	 4.96e-01	protein_coding
ENSG00000165914	TTC7B	-6.26e-02	 8.81e-01	protein_coding
ENSG00000157538	VPS26C	-3.94e-01	 1.26e-01	protein_coding
ENSG00000164061	BSN	 3.28e-01	 4.88e-01	protein_coding
ENSG00000233024	NPIPA9	-1.19e-01	 8.44e-01	protein_coding
ENSG00000163629	PTPN13	-5.18e-01	 2.08e-01	protein_coding
ENSG00000204315	FKBPL	 5.77e-02	 8.91e-01	protein_coding
ENSG00000171316	CHD7	 1.65e-01	 5.47e-01	protein_coding
ENSG00000149150	SLC43A1	-2.16e-01	 4.95e-01	protein_coding
ENSG00000115129	TP53I3	 1.38e-02	 9.73e-01	protein_coding
ENSG00000196312	MFSD14C	-4.31e-01	 2.67e-01	transcribed_unprocessed_pseudogene
ENSG00000120697	ALG5	-3.56e-01	 3.66e-01	protein_coding
ENSG00000117984	CTSD	 2.37e-01	 1.40e-01	protein_coding
ENSG00000244731	C4A	 1.89e-01	 4.94e-01	protein_coding
ENSG00000165475	CRYL1	 1.97e-01	 6.20e-01	protein_coding
ENSG00000102710	SUPT20H	-3.95e-01	 2.50e-01	protein_coding
ENSG00000038532	CLEC16A	 2.01e-01	 5.67e-01	protein_coding
ENSG00000171729	TMEM51	 1.41e-01	 7.19e-01	protein_coding
ENSG00000181481	RNF135	-8.15e-02	 8.70e-01	protein_coding
ENSG00000101911	PRPS2	 2.04e-02	 9.70e-01	protein_coding
ENSG00000169762	TAPT1	-2.45e-01	 6.28e-01	protein_coding
ENSG00000141664	ZCCHC2	-5.49e-01	 1.33e-01	protein_coding
ENSG00000204348	DXO	 4.88e-03	 9.87e-01	protein_coding
ENSG00000196182	STK40	 3.25e-01	 3.48e-01	protein_coding
ENSG00000258388	PPT2-EGFL8	-2.11e-01	 6.96e-01	protein_coding
ENSG00000108523	RNF167	 1.18e-01	 5.73e-01	protein_coding
ENSG00000182093	WRB	-1.22e-01	 8.41e-01	protein_coding
ENSG00000285085	AL662884.4	-2.54e-01	 6.19e-01	protein_coding
ENSG00000101849	TBL1X	 4.41e-02	 8.77e-01	protein_coding
ENSG00000266340	AC138207.7	 2.13e-01	 6.69e-01	lncRNA
ENSG00000204177	BMS1P1	-5.26e-01	 1.95e-01	transcribed_unprocessed_pseudogene
ENSG00000267809	NDUFV2P1	-1.59e-02	 9.79e-01	processed_pseudogene
ENSG00000086712	TXLNG	-3.09e-02	 9.61e-01	protein_coding
ENSG00000217128	FNIP1	-9.30e-01	 1.72e-03	protein_coding
ENSG00000103227	LMF1	 6.70e-02	 8.95e-01	protein_coding
ENSG00000125753	VASP	 8.97e-02	 7.69e-01	protein_coding
ENSG00000115204	MPV17	 9.79e-02	 6.97e-01	protein_coding
ENSG00000105011	ASF1B	 3.02e-01	 5.64e-02	protein_coding
ENSG00000102054	RBBP7	 1.85e-01	 4.29e-01	protein_coding
ENSG00000106853	PTGR1	 1.26e-01	 6.19e-01	protein_coding
ENSG00000124440	HIF3A	-1.60e-01	 7.81e-01	protein_coding
ENSG00000064932	SBNO2	 3.50e-01	 5.32e-02	protein_coding
ENSG00000111880	RNGTT	-2.25e-01	 6.66e-01	protein_coding
ENSG00000108528	SLC25A11	 2.33e-01	 2.26e-01	protein_coding
ENSG00000083223	TUT7	-7.50e-01	 2.29e-02	protein_coding
ENSG00000110195	FOLR1	 2.09e-01	 4.71e-01	protein_coding
ENSG00000109917	ZPR1	 1.38e-02	 9.74e-01	protein_coding
ENSG00000070061	ELP1	-4.75e-02	 9.21e-01	protein_coding
ENSG00000221988	PPT2	-1.03e-01	 7.76e-01	protein_coding
ENSG00000223802	CERS1	 3.24e-01	 3.71e-01	protein_coding
ENSG00000119383	PTPA	 2.76e-01	 8.47e-02	protein_coding
ENSG00000133884	DPF2	 3.27e-01	 8.67e-02	protein_coding
ENSG00000174384	PMS2P6	-1.13e-01	 8.42e-01	unprocessed_pseudogene
ENSG00000187098	MITF	-2.08e-01	 6.49e-01	protein_coding
ENSG00000167118	URM1	 1.43e-01	 5.69e-01	protein_coding
ENSG00000168061	SAC3D1	 1.27e-01	 7.05e-01	protein_coding
ENSG00000130283	GDF1	 2.16e-02	 9.74e-01	protein_coding
ENSG00000087586	AURKA	 1.07e-01	 7.29e-01	protein_coding
ENSG00000141905	NFIC	 2.42e-01	 3.27e-01	protein_coding
ENSG00000124116	WFDC3	-3.10e-01	 5.15e-01	protein_coding
ENSG00000233369	GTF2IP4	 9.76e-02	 7.53e-01	transcribed_processed_pseudogene
ENSG00000204536	CCHCR1	 4.46e-01	 2.08e-02	protein_coding
ENSG00000080189	SLC35C2	 3.24e-01	 3.66e-02	protein_coding
ENSG00000135521	LTV1	 7.87e-02	 9.01e-01	protein_coding
ENSG00000204344	STK19	-9.41e-03	 9.80e-01	protein_coding
ENSG00000103932	RPAP1	 2.04e-01	 4.52e-01	protein_coding
ENSG00000270441	AC135506.1	-1.17e-01	 8.46e-01	unprocessed_pseudogene
ENSG00000196865	NHLRC2	 2.89e-01	 5.22e-01	protein_coding
ENSG00000121897	LIAS	-2.46e-01	 6.11e-01	protein_coding
ENSG00000177352	CCDC71	 3.29e-01	 1.46e-01	protein_coding
ENSG00000228705	LINC00659	-2.40e-01	 6.43e-01	lncRNA
ENSG00000284954	AL662884.3	-1.84e-01	 6.88e-01	lncRNA
ENSG00000083454	P2RX5	 1.84e-01	 4.13e-01	protein_coding
ENSG00000196562	SULF2	-2.75e-01	 3.76e-01	protein_coding
ENSG00000108344	PSMD3	 3.69e-01	 1.68e-02	protein_coding
ENSG00000025800	KPNA6	 4.39e-02	 8.83e-01	protein_coding
ENSG00000081913	PHLPP1	 2.82e-01	 4.68e-01	protein_coding
ENSG00000179455	MKRN3	-6.78e-02	 9.08e-01	protein_coding
ENSG00000186765	FSCN2	-2.77e-01	 5.72e-01	protein_coding
ENSG00000095321	CRAT	 2.74e-01	 2.35e-01	protein_coding
ENSG00000088812	ATRN	 4.70e-03	 9.89e-01	protein_coding
ENSG00000261423	TMEM202-AS1	-3.17e-01	 3.84e-01	lncRNA
ENSG00000074410	CA12	-6.43e-01	 8.28e-02	protein_coding
ENSG00000089351	GRAMD1A	 2.55e-01	 1.46e-01	protein_coding
ENSG00000106991	ENG	 4.07e-01	 2.68e-02	protein_coding
ENSG00000101365	IDH3B	 1.77e-01	 3.76e-01	protein_coding
ENSG00000060491	OGFR	 4.78e-01	 1.56e-02	protein_coding
ENSG00000231312	MAP4K3-DT	-2.78e-01	 5.67e-01	lncRNA
ENSG00000106571	GLI3	 1.77e-02	 9.70e-01	protein_coding
ENSG00000169021	UQCRFS1	 1.04e-01	 6.86e-01	protein_coding
ENSG00000112079	STK38	-1.63e-02	 9.72e-01	protein_coding
ENSG00000107854	TNKS2	-3.32e-01	 3.96e-01	protein_coding
ENSG00000101189	MRGBP	 2.48e-01	 3.16e-01	protein_coding
ENSG00000113658	SMAD5	-3.83e-02	 9.35e-01	protein_coding
ENSG00000040531	CTNS	 2.37e-02	 9.55e-01	protein_coding
ENSG00000237864	LINC00322	-1.40e-01	 7.89e-01	lncRNA
ENSG00000240990	HOXA11-AS	 1.32e-01	 7.69e-01	lncRNA
ENSG00000166233	ARIH1	-1.27e-01	 8.35e-01	protein_coding
ENSG00000127774	EMC6	-3.54e-01	 5.07e-02	protein_coding
ENSG00000163682	RPL9	-1.10e+00	 4.35e-11	protein_coding
ENSG00000005073	HOXA11	 2.67e-01	 3.40e-01	protein_coding
ENSG00000257950	P2RX5-TAX1BP3	 1.02e-01	 8.63e-01	protein_coding
ENSG00000112419	PHACTR2	-5.39e-02	 9.31e-01	protein_coding
ENSG00000213977	TAX1BP3	 4.27e-01	 1.80e-02	protein_coding
ENSG00000081014	AP4E1	-3.97e-01	 3.24e-01	protein_coding
ENSG00000171497	PPID	 2.06e-01	 6.04e-01	protein_coding
ENSG00000188603	CLN3	 1.41e-01	 4.80e-01	protein_coding
ENSG00000205208	C4orf46	 9.60e-03	 9.87e-01	protein_coding
ENSG00000083844	ZNF264	-1.15e-01	 8.27e-01	protein_coding
ENSG00000196826	AC008758.1	-6.47e-01	 8.79e-02	protein_coding
ENSG00000171503	ETFDH	-2.11e-01	 6.32e-01	protein_coding
ENSG00000253729	PRKDC	-5.17e-01	 9.64e-04	protein_coding
ENSG00000134644	PUM1	-1.40e-01	 6.90e-01	protein_coding
ENSG00000067221	STOML1	 1.34e-01	 7.57e-01	protein_coding
ENSG00000128266	GNAZ	 1.72e-01	 7.19e-01	protein_coding
ENSG00000142178	SIK1	-1.95e-03	 9.94e-01	protein_coding
ENSG00000116990	MYCL	 1.29e-02	 9.83e-01	protein_coding
ENSG00000070756	PABPC1	 3.23e-01	 2.29e-01	protein_coding
ENSG00000196476	C20orf96	 1.29e-01	 8.19e-01	protein_coding
ENSG00000113558	SKP1	-2.57e-01	 2.15e-01	protein_coding
ENSG00000165671	NSD1	-2.83e-01	 4.10e-01	protein_coding
ENSG00000167333	TRIM68	 3.89e-01	 6.56e-02	protein_coding
ENSG00000133997	MED6	-6.96e-02	 8.93e-01	protein_coding
ENSG00000188033	ZNF490	-1.97e-01	 7.20e-01	protein_coding
ENSG00000108219	TSPAN14	 1.09e-01	 7.69e-01	protein_coding
ENSG00000155096	AZIN1	 1.34e-02	 9.72e-01	protein_coding
ENSG00000131374	TBC1D5	-5.83e-01	 2.55e-02	protein_coding
ENSG00000105171	POP4	 5.23e-02	 9.00e-01	protein_coding
ENSG00000173875	ZNF791	-3.51e-01	 4.20e-01	protein_coding
ENSG00000184117	NIPSNAP1	 2.14e-01	 2.31e-01	protein_coding
ENSG00000125971	DYNLRB1	 2.13e-01	 2.07e-01	protein_coding
ENSG00000158092	NCK1	 2.67e-01	 5.56e-01	protein_coding
ENSG00000101298	SNPH	-6.77e-02	 9.17e-01	protein_coding
ENSG00000253320	AZIN1-AS1	-5.33e-01	 1.67e-01	lncRNA
ENSG00000174010	KLHL15	-1.71e-01	 7.19e-01	protein_coding
ENSG00000162139	NEU3	-1.30e-02	 9.78e-01	protein_coding
ENSG00000158987	RAPGEF6	-5.40e-01	 1.51e-01	protein_coding
ENSG00000105486	LIG1	 4.33e-01	 1.33e-02	protein_coding
ENSG00000150756	ATPSCKMT	-2.02e-01	 6.16e-01	protein_coding
ENSG00000112081	SRSF3	-1.68e-01	 5.75e-01	protein_coding
ENSG00000204310	AGPAT1	 4.06e-01	 6.46e-03	protein_coding
ENSG00000275740	AC091959.3	-3.40e-01	 4.64e-01	protein_coding
ENSG00000214544	GTF2IRD2P1	-5.10e-02	 9.39e-01	transcribed_unprocessed_pseudogene
ENSG00000204314	PRRT1	 5.03e-01	 1.26e-01	protein_coding
ENSG00000248968	AC012640.1	 2.65e-01	 5.54e-01	lncRNA
ENSG00000101680	LAMA1	-2.34e-01	 6.53e-01	protein_coding
ENSG00000011566	MAP4K3	-4.81e-01	 2.40e-01	protein_coding
ENSG00000072071	ADGRL1	-1.97e-02	 9.68e-01	protein_coding
ENSG00000185246	PRPF39	-1.94e-01	 7.26e-01	protein_coding
ENSG00000091009	RBM27	 4.05e-02	 9.49e-01	protein_coding
ENSG00000120699	EXOSC8	-5.40e-02	 9.23e-01	protein_coding
ENSG00000124762	CDKN1A	 2.33e-01	 1.67e-01	protein_coding
ENSG00000176953	NFATC2IP	-1.94e-01	 4.55e-01	protein_coding
ENSG00000072310	SREBF1	 3.83e-01	 1.28e-02	protein_coding
ENSG00000113575	PPP2CA	-1.11e-01	 7.69e-01	protein_coding
ENSG00000267169	AC022098.1	-2.86e-01	 5.56e-01	lncRNA
ENSG00000171206	TRIM8	 2.59e-01	 2.00e-01	protein_coding
ENSG00000104756	KCTD9	 5.97e-03	 9.91e-01	protein_coding
ENSG00000185909	KLHDC8B	 4.09e-02	 9.31e-01	protein_coding
ENSG00000068097	HEATR6	 9.57e-02	 8.03e-01	protein_coding
ENSG00000130751	NPAS1	 8.25e-03	 9.87e-01	protein_coding
ENSG00000272933	AL391121.1	-4.91e-02	 9.41e-01	lncRNA
ENSG00000172939	OXSR1	 3.13e-03	 9.95e-01	protein_coding
ENSG00000129158	SERGEF	-1.44e-01	 6.53e-01	protein_coding
ENSG00000180447	GAS1	-7.72e-02	 8.10e-01	protein_coding
ENSG00000146278	PNRC1	 3.15e-01	 4.52e-02	protein_coding
ENSG00000147852	VLDLR	 9.96e-02	 8.61e-01	protein_coding
ENSG00000100281	HMGXB4	-4.20e-01	 2.30e-01	protein_coding
ENSG00000163923	RPL39L	-2.82e-01	 1.93e-01	protein_coding
ENSG00000084093	REST	-1.59e-01	 7.77e-01	protein_coding
ENSG00000100442	FKBP3	-1.70e-01	 7.00e-01	protein_coding
ENSG00000188660	LINC00319	-3.14e-01	 4.20e-01	lncRNA
ENSG00000110660	SLC35F2	 1.84e-01	 5.39e-01	protein_coding
ENSG00000182054	IDH2	 2.35e-01	 2.56e-01	protein_coding
ENSG00000248333	CDK11B	 3.79e-01	 9.15e-02	protein_coding
ENSG00000185186	LINC00313	-3.23e-01	 4.96e-01	lncRNA
ENSG00000007384	RHBDF1	 5.20e-02	 9.28e-01	protein_coding
ENSG00000141933	TPGS1	-1.71e-01	 5.71e-01	protein_coding
ENSG00000166289	PLEKHF1	 1.94e-01	 5.39e-01	protein_coding
ENSG00000084092	NOA1	 3.20e-01	 1.89e-01	protein_coding
ENSG00000138796	HADH	 1.26e-01	 6.12e-01	protein_coding
ENSG00000067596	DHX8	 5.58e-02	 8.44e-01	protein_coding
ENSG00000042429	MED17	-1.61e-01	 7.34e-01	protein_coding
ENSG00000247315	ZCCHC3	 8.57e-02	 7.87e-01	protein_coding
ENSG00000130741	EIF2S3	 1.13e-01	 6.75e-01	protein_coding
ENSG00000070495	JMJD6	 2.03e-01	 3.41e-01	protein_coding
ENSG00000133812	SBF2	-1.90e-01	 6.29e-01	protein_coding
ENSG00000124151	NCOA3	 6.06e-02	 9.05e-01	protein_coding
ENSG00000100296	THOC5	 2.44e-01	 1.83e-01	protein_coding
ENSG00000211456	SACM1L	-3.03e-01	 5.24e-01	protein_coding
ENSG00000225830	ERCC6	-6.11e-01	 4.81e-02	protein_coding
ENSG00000065559	MAP2K4	-5.64e-01	 1.02e-01	protein_coding
ENSG00000165879	FRAT1	-8.04e-02	 8.78e-01	protein_coding
ENSG00000266933	AC005775.1	 9.82e-02	 8.74e-01	lncRNA
ENSG00000125686	MED1	-1.80e-01	 6.61e-01	protein_coding
ENSG00000108557	RAI1	-4.05e-02	 9.42e-01	protein_coding
ENSG00000245522	AC026250.1	 2.36e-01	 6.43e-01	lncRNA
ENSG00000155463	OXA1L	 2.29e-01	 5.24e-01	protein_coding
ENSG00000005889	ZFX	-8.12e-01	 2.35e-04	protein_coding
ENSG00000246273	SBF2-AS1	 3.74e-02	 9.52e-01	lncRNA
ENSG00000184203	PPP1R2	-4.50e-02	 9.40e-01	protein_coding
ENSG00000125841	NRSN2	 3.64e-01	 5.96e-02	protein_coding
ENSG00000163605	PPP4R2	 1.07e-01	 8.63e-01	protein_coding
ENSG00000173825	TIGD3	 1.78e-01	 7.24e-01	protein_coding
ENSG00000101079	NDRG3	 3.15e-01	 6.71e-02	protein_coding
ENSG00000125657	TNFSF9	 5.59e-02	 8.39e-01	protein_coding
ENSG00000177732	SOX12	 1.64e-01	 5.05e-01	protein_coding
ENSG00000102805	CLN5	-1.04e-01	 8.67e-01	protein_coding
ENSG00000225377	NRSN2-AS1	-1.66e-01	 7.73e-01	lncRNA
ENSG00000172986	GXYLT2	-7.53e-02	 8.89e-01	protein_coding
ENSG00000155876	RRAGA	 1.01e-01	 7.04e-01	protein_coding
ENSG00000185338	SOCS1	-2.91e-01	 5.51e-01	protein_coding
ENSG00000162241	SLC25A45	 2.50e-01	 3.08e-01	protein_coding
ENSG00000196417	ZNF765	 4.44e-01	 2.83e-01	protein_coding
ENSG00000188897	AC099489.1	-2.58e-01	 5.23e-01	protein_coding
ENSG00000125741	OPA3	 4.34e-01	 1.17e-01	protein_coding
ENSG00000198807	PAX9	-3.47e-01	 4.37e-01	protein_coding
ENSG00000181817	LSM10	-1.40e-01	 6.23e-01	protein_coding
ENSG00000142303	ADAMTS10	-2.77e-02	 9.53e-01	protein_coding
ENSG00000134265	NAPG	-1.24e-01	 8.21e-01	protein_coding
ENSG00000163785	RYK	-3.54e-01	 2.02e-01	protein_coding
ENSG00000100784	RPS6KA5	-2.34e-01	 6.29e-01	protein_coding
ENSG00000120211	INSL4	-3.20e-01	 4.38e-01	protein_coding
ENSG00000184113	CLDN5	-2.08e-01	 7.00e-01	protein_coding
ENSG00000185504	FAAP100	 1.42e-01	 6.26e-01	protein_coding
ENSG00000175643	RMI2	 1.40e-01	 6.81e-01	protein_coding
ENSG00000008382	MPND	 1.80e-01	 5.86e-01	protein_coding
ENSG00000261040	WFDC21P	-6.25e-01	 2.08e-02	transcribed_unitary_pseudogene
ENSG00000115255	REEP6	 2.97e-01	 3.15e-01	protein_coding
ENSG00000144791	LIMD1	 2.37e-01	 3.39e-01	protein_coding
ENSG00000132881	CPLANE2	-5.15e-02	 9.31e-01	protein_coding
ENSG00000183032	SLC25A21	 1.31e-01	 8.28e-01	protein_coding
ENSG00000226237	GAS1RR	-8.68e-02	 8.87e-01	lncRNA
ENSG00000173511	VEGFB	 1.08e-01	 6.52e-01	protein_coding
ENSG00000037637	FBXO42	 4.11e-01	 6.02e-02	protein_coding
ENSG00000050393	MCUR1	 1.35e-01	 6.43e-01	protein_coding
ENSG00000136861	CDK5RAP2	 1.03e-01	 8.29e-01	protein_coding
ENSG00000145934	TENM2	 2.73e-01	 3.86e-01	protein_coding
ENSG00000085377	PREP	 1.01e-01	 8.00e-01	protein_coding
ENSG00000185650	ZFP36L1	 1.98e-01	 3.53e-01	protein_coding
ENSG00000110422	HIPK3	-4.43e-01	 2.31e-02	protein_coding
ENSG00000108306	FBXL20	-2.91e-01	 3.51e-01	protein_coding
ENSG00000106628	POLD2	 2.83e-01	 8.56e-02	protein_coding
ENSG00000099804	CDC34	 7.95e-02	 7.77e-01	protein_coding
ENSG00000130856	ZNF236	-1.86e-01	 6.90e-01	protein_coding
ENSG00000136327	NKX2-8	 4.33e-01	 2.97e-01	protein_coding
ENSG00000243449	C4orf48	-4.44e-01	 1.88e-01	protein_coding
ENSG00000134809	TIMM10	-5.26e-01	 7.63e-03	protein_coding
ENSG00000196712	NF1	-4.39e-01	 7.48e-02	protein_coding
ENSG00000103148	NPRL3	 3.89e-01	 3.75e-02	protein_coding
ENSG00000161999	JMJD8	 2.13e-01	 3.11e-01	protein_coding
ENSG00000099998	GGT5	 3.65e-01	 1.87e-01	protein_coding
ENSG00000248905	FMN1	-3.06e-01	 5.24e-01	protein_coding
ENSG00000218052	ADAMTS7P4	-1.85e-01	 7.36e-01	transcribed_unprocessed_pseudogene
ENSG00000168389	MFSD2A	-3.43e-03	 9.95e-01	protein_coding
ENSG00000114019	AMOTL2	-2.13e-01	 4.56e-01	protein_coding
ENSG00000244627	TPTEP2	-4.75e-01	 2.59e-01	transcribed_unprocessed_pseudogene
ENSG00000126106	TMEM53	 2.25e-01	 5.51e-01	protein_coding
ENSG00000122512	PMS2	 7.71e-02	 8.77e-01	protein_coding
