Ensembl_Gene	Common_Gene	Source	Nucleus_log2FC	Nucleolus_log2FC	Lamina_log2FC	Nuclear_Pore_log2FC	Cytosol_log2FC	ERM_log2FC	OMM_log2FC	ER_Lumen_log2FC	Nucleus_Orphan	Nucleolus_Orphan	Lamina_Orphan	Nuclear_pore_Orphan	Cytosol_Orphan	ERM_Orphan	OMM_Orphan	Nucleus_Deorphaned	Cytosol_Deorphaned
ENSG00000046604	DSG2	Atlas_Analysis	-0.427782353	-0.131364033	-0.093784479	-0.266894971	-0.470853144	1.69862373	1.421262365	-0.12407613	0	0	0	0	0	0	0	0	0
ENSG00000046651	OFD1	Atlas_Analysis	0.801487241	-0.471270378	0.708587879	0.061628262	-0.135450832	-0.512741155	-0.289884714	-0.275134375	0	0	0	0	0	0	0	0	0
ENSG00000046653	GPM6B	Atlas_Analysis	-0.752619729	-0.188035844	-0.032291221	-0.830631959	-0.489521975	1.056225087	1.325371844	-0.081644174	0	0	0	0	0	0	0	0	0
ENSG00000047188	YTHDC2	Atlas_Analysis	0.882597479	1.01562478	0.860925713	0.277432426	0.24623936	0.254522902	-0.096734614	-0.11850963	0	0	0	0	0	0	0	0	0
ENSG00000047410	TPR	Atlas_Analysis	0.178197504	0.86882352	0.379647519	0.021002587	0.543516062	0.416779014	0.04417689	-0.327782552	0	0	0	0	0	0	0	0	0
ENSG00000047634	SCML1	Atlas_Analysis	1.151608394	0.698275922	1.831040122	0.488941038	-0.335162447	0.208763963	-0.130091274	0.174516459	0	0	0	0	0	0	0	0	0
ENSG00000047849	MAP4	Atlas_Analysis	0.251515267	0.206172538	-0.108535577	0.24438868	0.941594314	0.4236468	0.002896841	-0.051015357	0	0	0	0	0	0	0	0	0
ENSG00000047932	GOPC	Atlas_Analysis	0.37290344	0.784822985	0.642225821	-0.378149949	0.076008743	0.225441278	-0.179535147	-0.232792198	0	0	0	0	0	0	0	0	0
ENSG00000048405	ZNF800	Atlas_Analysis	0.169917042	0.022281754	0.413692338	-0.067285061	-0.219750637	1.024448831	0.00937971	-0.175798604	0	0	0	0	0	1	0	0	0
ENSG00000048471	SNX29	Atlas_Analysis	-0.367004543	-1.967843626	-0.019209654	0.337660349	0.77470219	0.565013244	0.674413979	-0.109257983	0	0	0	0	1	0	0	0	1
ENSG00000049130	KITLG	Atlas_Analysis	-0.359318019	-1.385051307	-0.51240957	0.060239186	-0.010131777	0.942050415	0.801911896	0.308578536	0	0	0	0	0	0	0	0	0
ENSG00000049239	H6PD	Atlas_Analysis	0.802974928	1.283637484	1.51983464	0.105110773	0.317382759	1.332669218	1.974961455	0.063074917	1	0	0	0	0	0	0	1	0
ENSG00000049323	LTBP1	Atlas_Analysis	-1.054945531	-0.716634073	-0.749441385	-0.887026955	-0.626461159	0.577168553	1.432719054	-0.225938011	0	0	0	0	0	0	0	0	0
ENSG00000049449	RCN1	Atlas_Analysis	-0.357873444	0.07885123	-0.02163399	-0.472531298	-0.632982323	0.728612544	0.964671383	-0.088666469	0	0	0	0	0	0	0	0	0
ENSG00000049883	PTCD2	Atlas_Analysis	1.95216501	1.237882578	2.40791227	0.381302085	-0.283321338	0.92632362	0.089903249	-0.15079397	0	0	0	0	0	0	0	0	0
ENSG00000050405	LIMA1	Atlas_Analysis	-0.354496115	-0.389753463	-0.305936308	-0.074468731	0.46663056	1.028092969	0.380269578	-0.539835205	0	0	0	0	0	0	0	0	0
ENSG00000050426	LETMD1	Atlas_Analysis	1.368759764	1.220626268	1.466280992	-0.093120314	-0.651707351	-0.329999727	0.50091552	-0.022052372	0	0	0	0	0	0	0	0	0
ENSG00000051341	POLQ	Atlas_Analysis	0.453721518	0.733502163	0.81751714	-0.313684148	0.528167139	0.738565247	0.218023054	0.003859159	0	0	0	0	0	0	0	0	0
ENSG00000051825	MPHOSPH9	Atlas_Analysis	0.9301328	0.572549452	0.958299931	0.230709777	0.148656908	1.029192525	0.038691848	-0.249036378	0	0	0	0	0	0	0	0	0
ENSG00000052126	PLEKHA5	Atlas_Analysis	-0.185811995	-1.495122424	0.053127753	-0.877015155	0.096543705	1.328014545	0.332916051	-0.114514596	0	0	0	0	0	0	0	0	0
ENSG00000052723	SIKE1	Atlas_Analysis	0.801930551	0.966350614	1.143928756	0.105371726	0.786967027	1.238355573	0.642980729	0.06221651	1	0	0	0	0	0	0	0	0
ENSG00000052802	MSMO1	Atlas_Analysis	-0.578589949	-0.879384564	-0.549536402	0.049186325	-1.250260502	0.944761637	-0.070585665	0.366342357	0	0	0	0	0	0	0	0	0
ENSG00000052841	TTC17	Atlas_Analysis	0.343519419	-0.140171787	0.959908444	-0.248883942	-0.23754864	1.430056998	1.241688841	-0.173125061	0	0	0	0	0	0	0	0	0
ENSG00000053747	LAMA3	Atlas_Analysis	0.425998226	0.100762865	0.941083333	0.982512702	-0.337777721	0.672417801	1.633478376	0.251590048	0	0	0	0	0	0	0	0	0
ENSG00000053770	AP5M1	Atlas_Analysis	0.478232728	0.626206021	0.792711004	-0.925610988	0.001956441	0.061670677	0.028474228	-0.338164929	0	0	0	0	0	0	0	0	0
ENSG00000053900	ANAPC4	Atlas_Analysis	0.819665718	-0.469621986	0.806563532	-0.097075619	-0.434449419	-1.674301869	-0.88466524	-0.310843826	0	0	0	0	0	0	0	0	0
ENSG00000054267	ARID4B	Atlas_Analysis	0.130519624	1.192074089	0.611655364	0.224924237	0.505509463	0.788991853	0.076570601	-0.17387775	0	1	0	0	0	0	0	0	0
ENSG00000054282	SDCCAG8	Atlas_Analysis	-0.095860807	0.997348468	0.172940577	-0.002902188	0.014880318	0.247617212	-0.456965938	-0.297894821	0	1	0	0	0	0	0	0	0
ENSG00000054598	FOXC1	Atlas_Analysis	-0.087891584	0.315161774	0.039087452	0.14218517	0.520808962	0.841359456	0.301009051	-0.026632879	0	0	0	0	0	0	0	0	0
ENSG00000054690	PLEKHH1	Atlas_Analysis	1.001477944	0.557852796	1.166769762	0.421995718	0.109066495	0.607922469	-0.085976552	0.036232754	0	0	0	0	0	0	0	0	0
ENSG00000054793	ATP9A	Atlas_Analysis	-0.22530223	0.064595526	-0.242667061	0.435373366	0.428995875	1.93834315	1.676155683	0.107647888	0	0	0	0	0	0	0	0	0
ENSG00000054965	FAM168A	Atlas_Analysis	0.780970148	0.228127591	1.199559783	-0.253656013	1.05605424	0.879622993	1.493533232	0.216952111	1	0	0	0	0	0	0	0	0
ENSG00000054967	RELT	Atlas_Analysis	1.624798692	-0.368106478	1.060043076	0.785977252	-0.086921112	1.112179369	0.662182635	0.584113128	0	0	0	0	0	0	0	0	0
ENSG00000055044	NOP58	Atlas_Analysis	0.780905308	0.404458754	0.258951382	-0.486843071	-0.685351238	-0.692986431	-0.654041633	-0.323061945	0	0	0	0	0	0	0	0	0
ENSG00000055208	TAB2	Atlas_Analysis	-0.452940354	0.57293632	-0.072290098	-0.15723036	0.509367914	0.848789798	0.398086875	-0.158124307	0	0	0	0	0	0	0	0	0
ENSG00000055483	USP36	Atlas_Analysis	1.095997787	0.294467425	0.36609101	0.159532692	0.418191335	0.75796638	0.001591246	0.128557689	0	0	0	0	0	0	0	0	0
ENSG00000055609	KMT2C	Atlas_Analysis	0.792154107	0.709949144	0.965029825	0.45032129	0.382751551	0.909781156	0.399229487	-0.006687176	0	0	0	0	0	0	0	0	0
ENSG00000055732	MCOLN3	Atlas_Analysis	1.729775168	1.937523639	1.91429891	0.882630003	-1.146204578	-0.449071326	0.577893903	0.281711405	0	0	0	0	0	0	0	0	0
ENSG00000055917	PUM2	Atlas_Analysis	0.396262597	0.77061146	0.46592831	-0.374328927	0.18491274	0.445065068	-0.005198683	-0.234344225	0	0	0	0	0	0	0	0	0
ENSG00000056586	RC3H2	Atlas_Analysis	0.229665933	0.989176645	0.683347725	-0.161147652	0.284331715	0.830481219	0.542692233	-0.106650535	0	1	0	0	0	0	0	0	0
ENSG00000057019	DCBLD2	Atlas_Analysis	-0.211885324	0.157039631	0.093458549	0.046999087	-0.123097901	1.783101636	1.239359729	-0.023070011	0	0	0	0	0	0	0	0	0
ENSG00000057252	SOAT1	Atlas_Analysis	-0.323403409	-0.252112126	-0.160611836	-0.735517384	-0.151574635	1.637042149	1.215670056	-0.165049488	0	0	0	0	0	0	0	0	0
ENSG00000058063	ATP11B	Atlas_Analysis	0.204163226	0.363894669	0.481906738	-0.418878617	0.085527159	1.697370384	1.427018279	-0.065722805	0	0	0	0	0	0	0	0	0
ENSG00000058262	SEC61A1	Atlas_Analysis	-0.414048681	-0.560209329	-0.779561512	-0.164194912	-0.266876822	1.557991153	1.420983712	0.135653383	0	0	0	0	0	0	0	0	0
ENSG00000058272	PPP1R12A	Atlas_Analysis	0.353513921	0.845835319	0.336821478	0.014061	0.411209245	0.614627834	-0.030427033	-0.115377516	0	0	0	0	0	0	0	0	0
ENSG00000058600	POLR3E	Atlas_Analysis	0.879157291	0.328680887	0.539083337	0.20907169	-0.200751283	-0.20094181	-0.570146047	0.096873029	0	0	0	0	0	0	0	0	0
ENSG00000058668	ATP2B4	Atlas_Analysis	0.129481408	0.366258838	0.541983617	0.21443815	-0.059886112	2.145802856	1.656313134	-0.251526947	0	0	0	0	0	0	0	0	0
ENSG00000058673	ZC3H11A	Atlas_Analysis	0.407237182	0.85363215	1.060802426	0.056975914	0.435216201	0.621837172	0.393404282	-0.144208339	0	0	0	0	0	0	0	0	0
ENSG00000058804	NDC1	Atlas_Analysis	-0.42928924	-0.283523274	-0.345860863	-0.501889764	-0.705840273	0.900486488	0.769284451	-0.16270768	0	0	0	0	0	0	0	0	0
ENSG00000059145	UNKL	Atlas_Analysis	1.841533243	0.735077548	1.19265557	1.091445632	0.481390738	0.515656543	0.241591668	0.736384265	0	0	0	0	0	0	0	0	0
ENSG00000059573	ALDH18A1	Atlas_Analysis	-0.550217003	-0.741070933	-0.789264966	-0.121017891	-0.418548981	0.394626134	3.395553873	-0.067527026	0	0	0	0	0	0	1	0	0
ENSG00000059588	TARBP1	Atlas_Analysis	1.5386848	1.276251007	2.012612351	0.121167823	-0.135602564	-0.482739495	-0.271304349	-0.153081963	0	0	0	0	0	0	0	0	0
ENSG00000059728	NA	ERM_Analysis	0.840674346	1.474059423	0.764997591	-0.262941498	0.280239323	1.731663933	0.019307528	0.076415606	0	0	0	0	0	1	0	0	0
ENSG00000060237	WNK1	Atlas_Analysis	-0.09594146	0.380376574	0.012463396	0.062976095	0.538446364	0.826499323	0.226333236	-0.022018467	0	0	0	0	0	0	0	0	0
ENSG00000060339	CCAR1	Atlas_Analysis	0.535255504	1.007588773	0.603028465	-0.225900689	0.289825136	0.207295921	0.141889631	-0.28802186	0	0	0	0	0	0	0	0	0
ENSG00000060656	PTPRU	Atlas_Analysis	-0.398558075	-0.548469851	-0.018234529	0.44538568	-0.269821064	1.027870738	1.119743633	0.05735604	0	0	0	0	0	0	0	0	0
ENSG00000060749	QSER1	Atlas_Analysis	0.141867347	0.412936146	0.229385598	-0.508129481	0.335676647	0.985264312	0.211819406	-0.030360697	0	0	0	0	0	0	0	0	0
ENSG00000060982	BCAT1	Atlas_Analysis	0.291945349	1.1581262	0.520174488	-0.256965106	-0.024832301	0.56436065	-0.543973547	-0.305226627	0	1	0	0	0	0	0	0	0
ENSG00000061455	PRDM6	Atlas_Analysis	1.70200678	0.712475865	2.325332803	0.642332575	0.363956434	-1.53903804	0.364388553	0.194881087	0	0	0	0	0	0	0	0	0
ENSG00000061938	TNK2	Atlas_Analysis	1.536835321	0.74063069	1.50268266	1.244646184	0.489962496	-0.728472777	-0.045793862	0.529050945	0	0	0	0	0	0	0	0	0
ENSG00000061987	MON2	Atlas_Analysis	0.340816832	0.333742997	0.825316529	-0.209978487	0.223272945	0.382315147	-0.058047332	0.086351288	0	0	0	0	0	0	0	0	0
ENSG00000062194	GPBP1	Atlas_Analysis	0.256064742	0.88925865	0.324858808	-0.005290978	0.027412622	0.429939427	-0.006500008	-0.166314642	0	0	0	0	0	0	0	0	0
ENSG00000062650	WAPAL	Atlas_Analysis	-0.112172993	0.250233347	-0.056865119	-0.853441429	0.376299473	0.954589648	-0.051169796	-0.194673031	0	0	0	0	0	0	0	0	0
ENSG00000062716	VMP1	Atlas_Analysis	-0.992696412	-0.517870417	-0.840223404	-0.060720758	-0.764286227	1.368931165	1.157912913	-0.163871043	0	0	0	0	0	0	0	0	0
ENSG00000062725	APPBP2	Atlas_Analysis	0.095187461	0.863769988	-0.026715056	0.150135536	0.482476705	0.994858247	0.212157606	-0.083104101	0	1	0	0	0	0	0	0	0
ENSG00000063438	AHRR	Atlas_Analysis	1.426746661	0.894654627	1.420539872	0.710210588	0.542683715	0.116519117	0.071321513	0.193207964	0	0	0	0	0	0	0	0	0
ENSG00000063587	ZNF275	Atlas_Analysis	1.18033558	0.394747609	1.435509887	0.358836678	0.621526543	0.595154531	0.159808208	-0.016303292	1	0	0	0	0	0	0	0	0
ENSG00000063601	MTMR1	Atlas_Analysis	0.281548071	0.300383392	0.252303332	-0.008376816	0.782461002	0.635591848	0.27713004	0.030627519	0	0	0	0	0	0	0	0	0
ENSG00000063660	GPC1	Atlas_Analysis	0.176880621	-1.779827289	0.108765434	-0.107088156	0.216848966	1.382663005	1.806312149	0.745234735	0	0	0	0	0	0	0	0	0
ENSG00000064115	TM7SF3	Atlas_Analysis	-0.86081536	-0.273823832	-0.598548494	-0.169525083	-0.412309112	0.181258242	1.102165151	-0.210485426	0	0	0	0	0	0	0	0	0
ENSG00000064309	CDON	Atlas_Analysis	0.143055482	0.575132855	0.501061384	-0.134863824	0.07238098	1.289617664	1.332875438	0.003927509	0	0	0	0	0	0	0	0	0
ENSG00000064393	HIPK2	Atlas_Analysis	0.557315079	1.15949009	0.786649868	-0.035144866	0.521237906	0.873452714	0.462830076	0.003052262	0	0	0	0	0	0	0	0	0
ENSG00000064607	SUGP2	Atlas_Analysis	1.529150558	0.690279797	1.545465164	0.851364431	0.257154518	-0.29776426	-0.052418036	0.144546619	0	0	0	0	0	0	0	0	0
ENSG00000064651	SLC12A2	Atlas_Analysis	0.004210534	-0.447530999	0.043045688	-0.091804769	-0.667925998	1.994135129	0.921908983	-0.256274724	0	0	0	0	0	0	0	0	0
ENSG00000064961	HMG20B	Atlas_Analysis	1.027594504	-0.030145919	0.566028075	0.511810783	-0.13600863	-1.412143333	0.033891893	0.562226684	1	0	0	0	0	0	0	1	0
ENSG00000065060	UHRF1BP1	Atlas_Analysis	0.469283094	0.833985853	0.888630693	0.161862825	0.534077027	0.802514022	0.362440325	-0.075097497	0	0	0	0	0	0	0	0	0
ENSG00000065243	PKN2	Atlas_Analysis	0.104567118	0.514494228	0.266674733	-0.059720673	-0.232990115	2.160764875	1.039590326	-0.288846611	0	0	0	0	0	0	0	0	0
ENSG00000065308	TRAM2	Atlas_Analysis	0.563893904	0.965396728	0.791806139	0.86091761	0.141829185	2.035913511	1.468214522	-0.026515924	0	0	0	0	0	0	0	0	0
ENSG00000065320	NTN1	Atlas_Analysis	0.101992123	-1.458109516	0.095456478	0.287104139	0.308133347	1.669569623	1.741054493	0.296746061	0	0	0	0	0	0	0	0	0
ENSG00000065457	ADAT1	Atlas_Analysis	0.45048627	1.477128418	0.648947169	0.333737006	0.573947013	0.860149547	0.389442164	-0.309960708	0	1	0	0	0	0	0	0	0
ENSG00000065526	SPEN	Atlas_Analysis	0.504681985	0.710156608	0.912336294	0.240914033	0.363810006	1.0995228	0.52100509	0.103115638	0	0	0	0	0	0	0	0	0
ENSG00000065559	MAP2K4	Atlas_Analysis	-0.31544436	0.190333225	-0.140859928	0.161990244	0.341603495	1.213348278	0.344420628	-0.104263881	0	0	0	0	0	0	0	0	0
ENSG00000065613	SLK	Atlas_Analysis	-0.02901927	0.356147608	-0.01110268	-0.546266963	0.379472345	1.528000645	0.573571293	-0.290616115	0	0	0	0	0	1	0	0	0
ENSG00000065615	CYB5R4	Atlas_Analysis	-0.384182123	1.163051608	0.243794343	-0.49792885	-0.646167847	-0.34693406	-0.232436479	0.025870752	0	1	0	0	0	0	0	0	0
ENSG00000065802	ASB1	Atlas_Analysis	1.341294567	1.155500702	1.761944645	0.244938319	0.616332192	0.428541594	0.540001928	0.283529656	0	0	0	0	0	0	0	0	0
ENSG00000065809	FAM107B	Atlas_Analysis	-0.042597014	-0.588500112	0.063511664	-0.656005617	0.222067954	0.759837119	0.229581929	-0.011478421	0	0	0	0	0	0	0	0	0
ENSG00000065923	SLC9A7	Atlas_Analysis	0.321394818	-0.451622751	0.642799122	-0.931407785	0.03996969	1.773680801	1.426795713	0.012553803	0	0	0	0	0	0	0	0	0
ENSG00000065970	FOXJ2	Atlas_Analysis	0.266052024	1.237313996	0.370802164	0.253879191	0.593198748	0.542874733	0.252048228	0.083906652	0	1	0	0	0	0	0	0	0
ENSG00000066027	PPP2R5A	Atlas_Analysis	-0.304138265	0.776025111	0.003606342	-0.737784597	-0.159778315	0.084884506	-0.194340878	-0.277876181	0	1	0	0	0	0	0	0	0
ENSG00000066279	ASPM	Atlas_Analysis	0.464736683	0.868776688	1.2055256	0.328925804	0.11046812	1.744084523	0.397921541	-0.136193407	0	0	0	0	0	1	0	0	0
ENSG00000066422	ZBTB11	Atlas_Analysis	0.693597568	1.160969906	1.014085428	0.199526497	-0.035089506	-0.242335364	-0.426731881	-0.1051115	0	0	0	0	0	0	0	0	0
ENSG00000066427	ATXN3	Atlas_Analysis	0.858627182	1.488640568	1.077645488	-0.958082129	0.444902725	1.463764767	0.765829978	-0.025788441	0	0	0	0	0	0	0	0	0
ENSG00000066468	FGFR2	Atlas_Analysis	0.058661165	-0.281394085	0.238205979	0.015733221	0.133786689	1.474172838	1.215432076	0.180240587	0	0	0	0	0	0	0	0	0
ENSG00000066557	LRRC40	Atlas_Analysis	-0.13611794	0.92623725	0.076778977	-0.396179537	-0.901674336	-0.836796815	-1.116822269	-0.44718001	0	1	0	0	0	0	0	0	0
ENSG00000066739	ATG2B	Atlas_Analysis	0.533634927	0.935504407	1.01651691	0.384153592	0.334610756	0.402519576	0.005473879	-0.114120838	0	0	0	0	0	0	0	0	0
ENSG00000066777	ARFGEF1	Atlas_Analysis	-0.674263637	0.3982695	-0.204623375	-0.932711937	0.293127846	0.756538422	0.78637998	-0.430477326	0	0	0	0	0	0	0	0	0
ENSG00000067082	KLF6	Atlas_Analysis	0.554560754	0.561475126	1.059879391	0.518713106	-0.057376201	0.475802725	0.146747575	0.07731155	0	0	0	0	0	0	0	0	0
ENSG00000067141	NEO1	Atlas_Analysis	-0.737777582	0.130849096	-0.45125103	0.050620644	-0.308461923	1.941566451	1.670129414	-0.133238826	0	0	0	0	0	0	0	0	0
ENSG00000067167	TRAM1	Atlas_Analysis	-0.909719781	-0.087842943	-0.813458992	-0.231952421	-1.12628226	1.055527889	0.548967984	-0.059062056	0	0	0	0	0	0	0	0	0
ENSG00000067369	TP53BP1	Atlas_Analysis	-0.090254609	0.442033879	-0.145890412	-0.076571516	0.818128767	0.263075729	-0.083564123	-0.149923427	0	0	0	0	1	0	0	0	0
ENSG00000067704	IARS2	Atlas_Analysis	-0.64184283	-0.031774805	-0.459397897	-0.267918856	-0.597433181	0.600777726	3.206144097	-0.478972044	0	0	0	0	0	1	1	0	0
ENSG00000067900	ROCK1	Atlas_Analysis	0.088474384	1.182366188	0.096585197	-0.051559264	0.684368782	0.795133108	0.521064574	-0.332556199	0	1	0	0	0	0	0	0	0
ENSG00000068001	HYAL2	Atlas_Analysis	-0.706270712	-1.567685019	-0.947498719	-0.480322464	-0.44737766	0.627540784	0.912348978	0.412114932	0	0	0	0	0	0	0	0	0
ENSG00000068078	FGFR3	Atlas_Analysis	1.419012611	0.846373269	0.917948606	0.608977542	-0.227700204	1.009294836	0.684349908	0.609273082	1	0	0	0	0	0	0	1	0
ENSG00000068305	MEF2A	Atlas_Analysis	0.290519154	0.191125852	0.345276655	-0.412995671	0.436629498	0.993601548	0.270188316	-0.271653662	0	0	0	0	0	0	0	0	0
ENSG00000068366	ACSL4	Atlas_Analysis	-0.166179106	0.953308822	0.098755915	-0.726523191	0.091735131	0.811022831	-0.228314364	-0.282664995	0	1	0	0	0	0	0	0	0
ENSG00000068489	PRR11	Atlas_Analysis	-0.152291055	0.813573964	-0.378124705	0.175500162	0.989549218	1.425659245	1.270093629	-0.259308223	0	1	0	0	0	0	0	0	0
ENSG00000068615	REEP1	Atlas_Analysis	-0.494073682	-0.193525701	-0.655593098	-0.686876107	-0.112764263	1.535325096	1.065435556	-0.285759112	0	0	0	0	0	0	0	0	0
ENSG00000068650	ATP11A	Atlas_Analysis	1.142405093	-0.05416616	1.186289968	0.137377785	0.025053483	1.59160213	1.18943025	0.392315905	0	0	0	0	0	0	0	0	0
ENSG00000068654	POLR1A	Atlas_Analysis	0.403130674	1.150333566	0.374819667	0.058037549	0.727475351	0.1772585	0.181374715	0.043304703	0	0	0	0	0	0	0	0	0
ENSG00000068745	IP6K2	Atlas_Analysis	0.938284282	0.496330399	0.717491419	0.36134509	-0.539972426	-0.912616393	-0.753405328	0.317968909	0	0	0	0	0	0	0	0	0
ENSG00000068796	KIF2A	Atlas_Analysis	-0.195700061	0.805792827	-0.005796832	-0.272047716	0.248202003	0.20997164	-0.059425665	-0.309431525	0	1	0	0	0	0	0	0	0
ENSG00000069702	TGFBR3	Atlas_Analysis	-0.606432704	0.768170715	0.119990807	0.06678458	-0.205046344	1.598385016	1.416477434	-0.118395962	0	1	0	0	0	0	0	0	0
ENSG00000069869	NEDD4	Atlas_Analysis	-0.607519146	-0.655785066	-0.182304688	-0.523786619	0.604812092	1.170576501	0.391311448	-0.42864742	0	0	0	0	0	0	0	0	0
ENSG00000069956	MAPK6	Atlas_Analysis	-0.293486357	-0.097821611	-0.380412017	-0.296651463	-0.097552078	0.791368717	0.220105412	-0.240811436	0	0	0	0	0	1	0	0	0
ENSG00000070010	UFD1L	Atlas_Analysis	1.013367065	0.615906098	0.809764334	-0.034850058	-0.782213254	-1.165802742	-0.946023983	0.219308623	0	0	0	0	0	0	0	0	0
ENSG00000070018	LRP6	Atlas_Analysis	0.682001788	0.695053594	0.941992021	-0.574180991	-0.074710213	1.665656042	1.463750417	0.045261064	0	0	0	0	0	0	0	0	0
ENSG00000070081	NUCB2	Atlas_Analysis	-0.710961253	-0.77545367	-0.451977345	-0.658853602	-0.51868005	0.895071633	0.794158591	-0.163323857	0	0	0	0	0	0	0	0	0
ENSG00000070214	SLC44A1	Atlas_Analysis	-0.603635889	0.329127843	-0.207299168	-0.206898701	-0.216505559	1.405946011	1.184509515	-0.115793566	0	0	0	0	0	0	0	0	0
ENSG00000070269	TMEM260	Atlas_Analysis	0.313829322	0.78529969	1.078085856	-0.140064299	-0.373094071	1.303904353	1.52594392	-0.016575668	0	0	1	0	0	0	0	0	0
ENSG00000070366	SMG6	Atlas_Analysis	-0.039986711	0.23859945	-0.112895624	0.251429615	1.064778075	0.770706561	0.451973329	-0.167518029	0	0	0	0	1	0	0	0	0
ENSG00000070371	CLTCL1	Atlas_Analysis	1.496292637	-0.273823447	1.31709017	0.743133795	0.175762746	-0.963492892	-0.151533795	0.151778042	1	0	0	0	0	0	0	1	0
ENSG00000070413	DGCR2	Atlas_Analysis	-0.190497108	-0.467181958	-0.21415379	0.431050164	0.531635607	2.122804841	1.639697177	0.43457963	0	0	0	0	0	0	0	0	0
ENSG00000070444	MNT	Atlas_Analysis	1.858093337	0.75548449	1.931411332	0.89276002	0.135138343	-0.382310448	-0.045951375	0.238814515	0	0	0	0	0	0	0	0	0
ENSG00000070476	ZXDC	Atlas_Analysis	1.777364718	1.024291574	1.504659048	0.593940798	0.090538336	0.401406737	-0.443485284	0.312415554	0	0	0	0	0	0	0	0	0
ENSG00000070614	NDST1	Atlas_Analysis	0.378107849	0.213044236	0.29711593	-0.072362555	0.483600497	1.682348987	0.982918964	0.029870141	0	0	0	0	0	0	0	0	0
ENSG00000070718	AP3M2	Atlas_Analysis	0.803836317	-0.203512761	0.853071458	0.055670472	0.168427283	0.165085685	-0.150481916	-0.237067478	0	0	0	0	0	0	0	0	0
ENSG00000070950	RAD18	Atlas_Analysis	0.879451313	0.913230208	0.701419843	-0.036958357	0.014665053	0.025932915	0.018455848	-0.336067457	0	0	0	0	0	0	0	0	0
ENSG00000070961	ATP2B1	Atlas_Analysis	0.036776708	0.722747167	0.238214878	-0.202970314	-0.394219127	1.831612669	1.12219864	-0.258630596	0	0	0	0	0	0	0	0	0
ENSG00000071073	MGAT4A	Atlas_Analysis	0.18306298	1.098397587	0.682067228	-0.082480621	0.25169003	1.671708875	1.006362865	-0.128361208	0	1	0	0	0	0	0	0	0
ENSG00000071189	SNX13	Atlas_Analysis	0.351547889	0.173511583	0.807426653	-0.321787196	-0.22318057	1.652937038	0.754582403	-0.021145557	0	0	0	0	0	0	0	0	0
ENSG00000071246	VASH1	Atlas_Analysis	0.694506186	0.038434082	1.333699914	0.005434639	0.805294999	0.738294587	0.605110952	0.075108093	0	0	0	0	0	0	0	0	0
ENSG00000071537	SEL1L	Atlas_Analysis	-0.33734212	0.745443168	-0.031732261	-0.74771705	-0.418171322	1.60545491	1.592054367	-0.080213862	0	0	0	0	0	0	0	0	0
ENSG00000071553	ATP6AP1	Atlas_Analysis	-0.581835062	-1.253225947	-0.639873244	0.114051107	-0.585532192	0.34907296	1.025941725	0.235017457	0	0	0	0	0	0	0	0	0
ENSG00000071626	DAZAP1	Atlas_Analysis	0.924737912	0.189995871	0.658361434	0.65920313	0.208330252	-0.239220793	0.075874741	0.213044718	1	0	0	0	0	0	0	0	0
ENSG00000071894	CPSF1	Atlas_Analysis	0.933925775	0.061253285	0.209190208	0.431861381	-0.131516074	-0.977817564	-0.786705828	0.627633982	0	0	0	0	0	0	0	0	0
ENSG00000072041	SLC6A15	Atlas_Analysis	-0.078621633	0.313831012	0.221469658	-0.34197052	-0.670739612	0.832677	0.718731928	-0.254495244	0	0	0	0	0	0	0	0	0
ENSG00000072042	RDH11	Atlas_Analysis	-0.347709332	-0.103956273	-0.264721662	-0.343882383	-0.518438974	1.917390769	1.259702043	-0.095032564	0	0	0	0	0	0	0	0	0
ENSG00000072062	PRKACA	Atlas_Analysis	-0.543395286	-1.124470014	-0.686110806	0.357933731	0.82982581	0.517639533	0.447557714	0.073573068	0	0	0	0	0	0	0	0	0
ENSG00000072071	LPHN1	Atlas_Analysis	0.768194467	0.443767178	0.395043213	0.683184262	0.21203075	0.82934094	0.584397582	0.177488593	1	0	0	0	0	0	0	1	0
ENSG00000072133	RPS6KA6	Atlas_Analysis	0.307325087	1.380152925	0.593505891	0.168703942	0.211281514	0.388813354	0.682669606	-0.281654753	0	1	0	0	0	0	0	0	0
ENSG00000072134	EPN2	Atlas_Analysis	0.548691151	0.800853874	0.635961279	0.070574004	0.350997124	0.224881459	-0.047929841	-0.154797251	0	0	0	0	0	0	0	0	0
ENSG00000072135	PTPN18	Atlas_Analysis	0.75336665	0.52918293	0.49778495	0.845485457	0.749991192	-0.164101047	0.792503552	0.307858174	1	0	0	0	0	0	0	1	0
ENSG00000072274	TFRC	Atlas_Analysis	-0.181467359	0.661916392	-0.181450172	-0.484085528	-0.83339607	1.60812455	1.438348035	-0.341163772	0	0	0	0	0	0	0	0	0
ENSG00000072364	AFF4	Atlas_Analysis	0.573624509	1.022288184	0.812730679	0.418892425	0.680889271	0.948568818	0.384286996	-0.062109761	0	0	0	0	0	0	0	0	0
ENSG00000072415	MPP5	Atlas_Analysis	-0.272478991	1.150007838	-0.054946336	0.084253282	0.422706598	0.690097526	0.313593991	-0.131437327	0	1	0	0	0	0	0	0	0
